,Unnamed: 0,artists,explicit,href,id,name,popularity,album_art,album_release_date,artist_names,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_name,predicted_genres,x,y,z
517,8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'}, 'href': 'https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s', 'id': '1uNFoZAHBGtllmzznpCI3s', 'name': 'Justin Bieber', 'type': 'artist', 'uri': 'spotify:artist:1uNFoZAHBGtllmzznpCI3s'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA'}, 'href': 'https://api.spotify.com/v1/artists/20wkVLutqVOYrc0kxFs7rA', 'id': '20wkVLutqVOYrc0kxFs7rA', 'name': 'Daniel Caesar', 'type': 'artist', 'uri': 'spotify:artist:20wkVLutqVOYrc0kxFs7rA'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP'}, 'href': 'https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP', 'id': '4fxd5Ee7UefO4CUXgwJ7IP', 'name': 'Giveon', 'type': 'artist', 'uri': 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP'}]",True,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),99,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,2021-03-19,"Justin Bieber, Daniel Caesar, Giveon",0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,Today's Top Hits,8,-22.977673,-4.04592,20.40663
518,9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP'}, 'href': 'https://api.spotify.com/v1/artists/04gDigrS5kc9YWfZHwBETP', 'id': '04gDigrS5kc9YWfZHwBETP', 'name': 'Maroon 5', 'type': 'artist', 'uri': 'spotify:artist:04gDigrS5kc9YWfZHwBETP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK'}, 'href': 'https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK', 'id': '181bsRPaVXVlUKXrxwZfHK', 'name': 'Megan Thee Stallion', 'type': 'artist', 'uri': 'spotify:artist:181bsRPaVXVlUKXrxwZfHK'}]",False,https://api.spotify.com/v1/tracks/6fRxMU4LWwyaSSowV441IU,6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),91,https://i.scdn.co/image/ab67616d0000b273a6c1dea2b83a2309d9e0adc3,2021-03-03,"Maroon 5, Megan Thee Stallion",0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,Today's Top Hits,0,3.9436195,18.77465,-13.994333
519,10,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uU7g3DNSbsu0QjSEqZtEd'}, 'href': 'https://api.spotify.com/v1/artists/1uU7g3DNSbsu0QjSEqZtEd', 'id': '1uU7g3DNSbsu0QjSEqZtEd', 'name': 'Masked Wolf', 'type': 'artist', 'uri': 'spotify:artist:1uU7g3DNSbsu0QjSEqZtEd'}]",False,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,96,https://i.scdn.co/image/ab67616d0000b27384350b406522fc53c1b2a621,2021-01-06,Masked Wolf,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,Today's Top Hits,2,13.389947,-2.852599,29.840536
520,11,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2o08sCWF5yyo2G4DCiT7T9'}, 'href': 'https://api.spotify.com/v1/artists/2o08sCWF5yyo2G4DCiT7T9', 'id': '2o08sCWF5yyo2G4DCiT7T9', 'name': 'HVME', 'type': 'artist', 'uri': 'spotify:artist:2o08sCWF5yyo2G4DCiT7T9'}]",True,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,91,https://i.scdn.co/image/ab67616d0000b2739109b0425fb5b36284a24891,2021-01-15,"Travis Scott, HVME",0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,Today's Top Hits,8,-19.983109,-3.0013242,22.47755
521,12,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26cMerAxjx9GedFt0lMDjm'}, 'href': 'https://api.spotify.com/v1/artists/26cMerAxjx9GedFt0lMDjm', 'id': '26cMerAxjx9GedFt0lMDjm', 'name': 'Bella Poarch', 'type': 'artist', 'uri': 'spotify:artist:26cMerAxjx9GedFt0lMDjm'}]",True,https://api.spotify.com/v1/tracks/7BoobGhD4x5K96Me0hqC8Q,7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,89,https://i.scdn.co/image/ab67616d0000b273aeeb722667c831a4f5429ff0,2021-05-14,Bella Poarch,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,Today's Top Hits,8,-19.640957,-2.6843371,22.853937
522,13,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG'}, 'href': 'https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG', 'id': '1McMsnEElThX1knmY4oliG', 'name': 'Olivia Rodrigo', 'type': 'artist', 'uri': 'spotify:artist:1McMsnEElThX1knmY4oliG'}]",False,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,5CZ40GBx1sQ9agT82CLQCT,traitor,90,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,2021-05-21,Olivia Rodrigo,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,Today's Top Hits,3,0.85811335,8.954483,-5.440419
523,14,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq'}, 'href': 'https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq', 'id': '4yvcSjfu4PC0CYQyLy4wSq', 'name': 'Glass Animals', 'type': 'artist', 'uri': 'spotify:artist:4yvcSjfu4PC0CYQyLy4wSq'}]",False,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,84,https://i.scdn.co/image/ab67616d0000b273712701c5e263efc8726b1464,2020-08-07,Glass Animals,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,Today's Top Hits,7,9.655776,11.977919,-16.873798
524,15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq'}, 'href': 'https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq', 'id': '7jVv8c5Fj3E9VhNjxT4snq', 'name': 'Lil Nas X', 'type': 'artist', 'uri': 'spotify:artist:7jVv8c5Fj3E9VhNjxT4snq'}]",False,https://api.spotify.com/v1/tracks/34eF4BoV8FPk0uhAAoqU7h,34eF4BoV8FPk0uhAAoqU7h,SUN GOES DOWN,82,https://i.scdn.co/image/ab67616d0000b2736ef577667129d9351056d6d9,2021-05-21,Lil Nas X,0.551,0.636,2,-6.798,1,0.054,0.0837,4.28e-06,0.112,0.148,174.065,Today's Top Hits,0,-8.949815,15.63218,-11.950008
525,16,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49'}, 'href': 'https://api.spotify.com/v1/artists/6AgTAQt8XS6jRWi4sX7w49', 'id': '6AgTAQt8XS6jRWi4sX7w49', 'name': 'Polo G', 'type': 'artist', 'uri': 'spotify:artist:6AgTAQt8XS6jRWi4sX7w49'}]",True,https://api.spotify.com/v1/tracks/43PGPuHIlVOc04jrZVh9L6,43PGPuHIlVOc04jrZVh9L6,RAPSTAR,95,https://i.scdn.co/image/ab67616d0000b273175715816616d0fb317fabeb,2021-04-09,Polo G,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,Today's Top Hits,1,-18.565985,-10.93669,0.5856056
526,17,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4fxd5Ee7UefO4CUXgwJ7IP'}, 'href': 'https://api.spotify.com/v1/artists/4fxd5Ee7UefO4CUXgwJ7IP', 'id': '4fxd5Ee7UefO4CUXgwJ7IP', 'name': 'Giveon', 'type': 'artist', 'uri': 'spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP'}]",False,https://api.spotify.com/v1/tracks/27tDoZsybt3KvJWTDoW9id,27tDoZsybt3KvJWTDoW9id,Heartbreak Anniversary,81,https://i.scdn.co/image/ab67616d0000b27395b3744a4e137e68051cf809,2021-03-12,Giveon,0.443,0.459,0,-8.955,1,0.074,0.546,1.05e-06,0.307,0.565,87.064,Today's Top Hits,3,-2.8664765,9.097548,-5.241625
527,18,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s'}, 'href': 'https://api.spotify.com/v1/artists/1uNFoZAHBGtllmzznpCI3s', 'id': '1uNFoZAHBGtllmzznpCI3s', 'name': 'Justin Bieber', 'type': 'artist', 'uri': 'spotify:artist:1uNFoZAHBGtllmzznpCI3s'}]",False,https://api.spotify.com/v1/tracks/4u4NyuceXP7Uzh7XFJKCr1,4u4NyuceXP7Uzh7XFJKCr1,Hold On,88,https://i.scdn.co/image/ab67616d0000b273bc2dd68b840bb48db3177046,2021-03-05,Justin Bieber,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,Today's Top Hits,2,15.061155,-13.440464,12.279853
528,19,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T'}, 'href': 'https://api.spotify.com/v1/artists/64KEffDW9EtZ1y2vBYgq8T', 'id': '64KEffDW9EtZ1y2vBYgq8T', 'name': 'Marshmello', 'type': 'artist', 'uri': 'spotify:artist:64KEffDW9EtZ1y2vBYgq8T'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD'}, 'href': 'https://api.spotify.com/v1/artists/7gOdHgIoIKoe4i9Tta6qdD', 'id': '7gOdHgIoIKoe4i9Tta6qdD', 'name': 'Jonas Brothers', 'type': 'artist', 'uri': 'spotify:artist:7gOdHgIoIKoe4i9Tta6qdD'}]",False,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),76,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce,2021-05-21,"Marshmello, Jonas Brothers",0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,Today's Top Hits,0,1.3364506,19.555655,-16.017862
529,20,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1mcTU81TzQhprhouKaTkpq'}, 'href': 'https://api.spotify.com/v1/artists/1mcTU81TzQhprhouKaTkpq', 'id': '1mcTU81TzQhprhouKaTkpq', 'name': 'Rauw Alejandro', 'type': 'artist', 'uri': 'spotify:artist:1mcTU81TzQhprhouKaTkpq'}]",False,https://api.spotify.com/v1/tracks/4fSIb4hdOQ151TILNsSEaF,4fSIb4hdOQ151TILNsSEaF,Todo De Ti,85,https://i.scdn.co/image/ab67616d0000b2734801828052a610b910cff795,2021-05-20,Rauw Alejandro,0.808,0.626,3,-4.577,0,0.0353,0.397,0.00584,0.102,0.569,127.955,Today's Top Hits,2,13.953763,-1.3499854,29.727415
530,21,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we'}, 'href': 'https://api.spotify.com/v1/artists/6M2wZ9GZgrQXHCFfjv46we', 'id': '6M2wZ9GZgrQXHCFfjv46we', 'name': 'Dua Lipa', 'type': 'artist', 'uri': 'spotify:artist:6M2wZ9GZgrQXHCFfjv46we'}]",False,https://api.spotify.com/v1/tracks/1diS6nkxMQc3wwC4G1j0bh,1diS6nkxMQc3wwC4G1j0bh,We're Good,88,https://i.scdn.co/image/ab67616d0000b273f4b8a43495c6172243cf16f4,2021-02-11,Dua Lipa,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,Today's Top Hits,0,18.514223,-10.742753,-5.659249
531,22,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J'}, 'href': 'https://api.spotify.com/v1/artists/2tIP7SsRs7vjIcLrU85W8J', 'id': '2tIP7SsRs7vjIcLrU85W8J', 'name': 'The Kid LAROI', 'type': 'artist', 'uri': 'spotify:artist:2tIP7SsRs7vjIcLrU85W8J'}]",True,https://api.spotify.com/v1/tracks/27OeeYzk6klgBh83TSvGMA,27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,91,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2020-11-06,The Kid LAROI,0.662,0.413,0,-7.357,1,0.0299,0.213,0.0,0.134,0.467,93.005,Today's Top Hits,8,-16.98897,-4.2482896,-13.419308
532,23,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH'}, 'href': 'https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH', 'id': '6qqNVTkY8uBg9cP3Jd7DAH', 'name': 'Billie Eilish', 'type': 'artist', 'uri': 'spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH'}]",False,https://api.spotify.com/v1/tracks/5qNh5WtzMbfpSj2jLlBkoD,5qNh5WtzMbfpSj2jLlBkoD,Your Power,93,https://i.scdn.co/image/ab67616d0000b273ba4cad4533efdd06fa843a39,2021-04-29,Billie Eilish,0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,Today's Top Hits,2,9.215283,-9.062545,27.501081
533,24,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6cK3NBO6uP7hh0oyuVELFl'}, 'href': 'https://api.spotify.com/v1/artists/6cK3NBO6uP7hh0oyuVELFl', 'id': '6cK3NBO6uP7hh0oyuVELFl', 'name': 'Saweetie', 'type': 'artist', 'uri': 'spotify:artist:6cK3NBO6uP7hh0oyuVELFl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5'}, 'href': 'https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5', 'id': '5cj0lLjcoR7YOSnhnX0Po5', 'name': 'Doja Cat', 'type': 'artist', 'uri': 'spotify:artist:5cj0lLjcoR7YOSnhnX0Po5'}]",True,https://api.spotify.com/v1/tracks/2etHQJxIbV0soyPhelVs9Y,2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),88,https://i.scdn.co/image/ab67616d0000b2739aeed9bbffaac4c99cc4c4d9,2021-01-07,"Saweetie, Doja Cat",0.84,0.766,4,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,Today's Top Hits,8,-11.583686,-7.095673,23.86139
534,25,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7b79bQFziJFedJb75k6hFt'}, 'href': 'https://api.spotify.com/v1/artists/7b79bQFziJFedJb75k6hFt', 'id': '7b79bQFziJFedJb75k6hFt', 'name': 'Tion Wayne', 'type': 'artist', 'uri': 'spotify:artist:7b79bQFziJFedJb75k6hFt'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3FoFW2AoUGRHBacC6i4x4p'}, 'href': 'https://api.spotify.com/v1/artists/3FoFW2AoUGRHBacC6i4x4p', 'id': '3FoFW2AoUGRHBacC6i4x4p', 'name': 'Russ Millions', 'type': 'artist', 'uri': 'spotify:artist:3FoFW2AoUGRHBacC6i4x4p'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7m0BsF0t3K9WQFgKoPejfk'}, 'href': 'https://api.spotify.com/v1/artists/7m0BsF0t3K9WQFgKoPejfk', 'id': '7m0BsF0t3K9WQFgKoPejfk', 'name': 'ArrDee', 'type': 'artist', 'uri': 'spotify:artist:7m0BsF0t3K9WQFgKoPejfk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/63ebc5zUpJ36aoTDQJHa9B'}, 'href': 'https://api.spotify.com/v1/artists/63ebc5zUpJ36aoTDQJHa9B', 'id': '63ebc5zUpJ36aoTDQJHa9B', 'name': 'E1 (3x3)', 'type': 'artist', 'uri': 'spotify:artist:63ebc5zUpJ36aoTDQJHa9B'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2uIRmVaCVpHQjaVgph5clS'}, 'href': 'https://api.spotify.com/v1/artists/2uIRmVaCVpHQjaVgph5clS', 'id': '2uIRmVaCVpHQjaVgph5clS', 'name': 'ZT (3x3)', 'type': 'artist', 'uri': 'spotify:artist:2uIRmVaCVpHQjaVgph5clS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4Dokdwa3WB7ilQ2c2qvIBL'}, 'href': 'https://api.spotify.com/v1/artists/4Dokdwa3WB7ilQ2c2qvIBL', 'id': '4Dokdwa3WB7ilQ2c2qvIBL', 'name': 'Bugzy Malone', 'type': 'artist', 'uri': 'spotify:artist:4Dokdwa3WB7ilQ2c2qvIBL'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5AiY4bxeXerLXx03JADdQv'}, 'href': 'https://api.spotify.com/v1/artists/5AiY4bxeXerLXx03JADdQv', 'id': '5AiY4bxeXerLXx03JADdQv', 'name': 'Buni', 'type': 'artist', 'uri': 'spotify:artist:5AiY4bxeXerLXx03JADdQv'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/14CHVeJGrR5xgUGQFV5BVM'}, 'href': 'https://api.spotify.com/v1/artists/14CHVeJGrR5xgUGQFV5BVM', 'id': '14CHVeJGrR5xgUGQFV5BVM', 'name': 'Fivio Foreign', 'type': 'artist', 'uri': 'spotify:artist:14CHVeJGrR5xgUGQFV5BVM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4QSTyDpxsKmv3UfavVUImR'}, 'href': 'https://api.spotify.com/v1/artists/4QSTyDpxsKmv3UfavVUImR', 'id': '4QSTyDpxsKmv3UfavVUImR', 'name': 'Darkoo', 'type': 'artist', 'uri': 'spotify:artist:4QSTyDpxsKmv3UfavVUImR'}]",True,https://api.spotify.com/v1/tracks/6uvMKqNlrSvcC4NaKnrwjZ,6uvMKqNlrSvcC4NaKnrwjZ,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",91,https://i.scdn.co/image/ab67616d0000b273b8ea4b876287cbbb519ac0fc,2021-04-22,"Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,0.73,141.02,Today's Top Hits,4,5.635443,12.26707,6.332638
535,26,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7i9j813KFoSBMldGqlh2Z1'}, 'href': 'https://api.spotify.com/v1/artists/7i9j813KFoSBMldGqlh2Z1', 'id': '7i9j813KFoSBMldGqlh2Z1', 'name': 'Riton', 'type': 'artist', 'uri': 'spotify:artist:7i9j813KFoSBMldGqlh2Z1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1gALaWbNDnwS2ECV09sn2A'}, 'href': 'https://api.spotify.com/v1/artists/1gALaWbNDnwS2ECV09sn2A', 'id': '1gALaWbNDnwS2ECV09sn2A', 'name': 'Nightcrawlers', 'type': 'artist', 'uri': 'spotify:artist:1gALaWbNDnwS2ECV09sn2A'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4L2dV3zY7RmkeiNO035Fi0'}, 'href': 'https://api.spotify.com/v1/artists/4L2dV3zY7RmkeiNO035Fi0', 'id': '4L2dV3zY7RmkeiNO035Fi0', 'name': 'Mufasa & Hypeman', 'type': 'artist', 'uri': 'spotify:artist:4L2dV3zY7RmkeiNO035Fi0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Edve4VIATi0OZngclQlkN'}, 'href': 'https://api.spotify.com/v1/artists/3Edve4VIATi0OZngclQlkN', 'id': '3Edve4VIATi0OZngclQlkN', 'name': 'Dopamine', 'type': 'artist', 'uri': 'spotify:artist:3Edve4VIATi0OZngclQlkN'}]",False,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,94,https://i.scdn.co/image/ab67616d0000b273815cb538fd7821595b2bc8c5,2021-01-15,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,Today's Top Hits,0,-6.989859,17.03044,-15.916509
536,27,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4sTQVOfp9vEMCemLw50sbu'}, 'href': 'https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu', 'id': '4sTQVOfp9vEMCemLw50sbu', 'name': 'Galantis', 'type': 'artist', 'uri': 'spotify:artist:4sTQVOfp9vEMCemLw50sbu'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3e7awlrlDSwF3iM0WBjGMp'}, 'href': 'https://api.spotify.com/v1/artists/3e7awlrlDSwF3iM0WBjGMp', 'id': '3e7awlrlDSwF3iM0WBjGMp', 'name': 'Little Mix', 'type': 'artist', 'uri': 'spotify:artist:3e7awlrlDSwF3iM0WBjGMp'}]",False,https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP,5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),80,https://i.scdn.co/image/ab67616d0000b273f4bfb27a5cba871dad09e26d,2021-05-20,"Galantis, David Guetta, Little Mix",0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,Today's Top Hits,0,20.240526,-10.735104,-7.673554
537,28,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ'}, 'href': 'https://api.spotify.com/v1/artists/5Pwc4xIPtQLFEnJriah9YJ', 'id': '5Pwc4xIPtQLFEnJriah9YJ', 'name': 'OneRepublic', 'type': 'artist', 'uri': 'spotify:artist:5Pwc4xIPtQLFEnJriah9YJ'}]",False,https://api.spotify.com/v1/tracks/2UbVnbE5FH6008mAm6Mmgw,2UbVnbE5FH6008mAm6Mmgw,Run,84,https://i.scdn.co/image/ab67616d0000b2738120d2b107af14b1bf67cd06,2021-05-05,OneRepublic,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,Today's Top Hits,2,15.10908,-10.591542,6.970779
538,29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX'}, 'href': 'https://api.spotify.com/v1/artists/1zNqDE7qDGCsyzJwohVaoX', 'id': '1zNqDE7qDGCsyzJwohVaoX', 'name': 'Anne-Marie', 'type': 'artist', 'uri': 'spotify:artist:1zNqDE7qDGCsyzJwohVaoX'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4'}, 'href': 'https://api.spotify.com/v1/artists/1Hsdzj7Dlq2I7tHP7501T4', 'id': '1Hsdzj7Dlq2I7tHP7501T4', 'name': 'Niall Horan', 'type': 'artist', 'uri': 'spotify:artist:1Hsdzj7Dlq2I7tHP7501T4'}]",False,https://api.spotify.com/v1/tracks/5zqObw7wjBgL9TDiAymxPn,5zqObw7wjBgL9TDiAymxPn,Our Song,79,https://i.scdn.co/image/ab67616d0000b27385ffe4967e68df2e27128b9b,2021-05-21,"Anne-Marie, Niall Horan",0.595,0.759,11,-4.245,0,0.0423,0.141,0.0,0.172,0.515,80.953,Today's Top Hits,2,14.976394,-10.67415,7.394433
539,0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG'}, 'href': 'https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG', 'id': '1McMsnEElThX1knmY4oliG', 'name': 'Olivia Rodrigo', 'type': 'artist', 'uri': 'spotify:artist:1McMsnEElThX1knmY4oliG'}]",True,https://api.spotify.com/v1/tracks/7lPN2DXiMsVn7XUKtOW1CS,7lPN2DXiMsVn7XUKtOW1CS,drivers license,95,https://i.scdn.co/image/ab67616d0000b2738ffc294c1c4362e8472d14cd,2021-01-08,Olivia Rodrigo,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,Daily Mix 4,1,-11.746355,-8.880735,11.194787
540,1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3QSQFmccmX81fWCUSPTS7y'}, 'href': 'https://api.spotify.com/v1/artists/3QSQFmccmX81fWCUSPTS7y', 'id': '3QSQFmccmX81fWCUSPTS7y', 'name': 'Dean Lewis', 'type': 'artist', 'uri': 'spotify:artist:3QSQFmccmX81fWCUSPTS7y'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5Y5TRrQiqgUO4S36tzjIRZ'}, 'href': 'https://api.spotify.com/v1/artists/5Y5TRrQiqgUO4S36tzjIRZ', 'id': '5Y5TRrQiqgUO4S36tzjIRZ', 'name': 'Timbaland', 'type': 'artist', 'uri': 'spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ'}]",False,https://api.spotify.com/v1/tracks/62raDuHWVG79nE2Rm1Av1J,62raDuHWVG79nE2Rm1Av1J,Waves - Timbaland Remix,42,https://i.scdn.co/image/ab67616d0000b27324732bc311a71165635a50a9,2019-07-26,"Dean Lewis, Timbaland",0.593,0.694,11,-5.163,0,0.053,0.0957,0.0,0.176,0.329,158.93,Daily Mix 4,2,5.9783654,1.4541805,31.519793
